Open,High,Low,Close,Volume
42.193449369628034,42.61483553961218,41.89656764437496,41.91572189331055,108174400
42.042612284986966,42.59807084717863,40.766489319881806,41.49193954467773,161584400
42.00430204941067,43.05536713031265,41.78403369307506,43.0098762512207,123872000
44.120793541794136,44.29078518409569,43.36900677323679,43.70419692993164,119093600
43.8334914782854,44.4057113648459,43.61082655329625,44.34585571289063,90105200
44.65470883240894,45.94998600483363,44.477538442467015,45.52620697021485,122737600
45.92364909565006,46.77599298149099,45.87815821635535,46.10800552368164,104883600
46.65389385923823,46.92683551148941,46.35222266042359,46.64192199707031,107731600
46.436014126524086,46.919648817978434,46.30193805046919,46.49347686767578,73012800
46.61558132869754,47.11597370565027,46.352218650285145,46.4838981628418,86698400
45.86140302948494,46.34982356084615,45.56212475815353,46.14631652832031,75046000
46.18461643739985,46.67783004464345,46.00983896853469,46.42164611816406,58676400
46.93879971823583,47.95394916644094,46.73768561849317,47.51341247558594,106204000
47.80790034833085,47.85578778829949,47.2404699870302,47.37454605102539,84496800
47.97310555578911,48.03056829541135,47.41285754434342,47.75523376464844,86056000
47.59721577519034,48.08803285817052,47.44158888613369,47.59242630004883,191202400
47.53496526934287,47.92283239718668,47.44638006918128,47.5445442199707,72881600
47.50862436501984,47.7073455597451,46.75683755347193,46.82387924194336,84281200
47.35061933799166,48.12156057668087,47.25006226163652,47.836647033691406,104270000
47.95394511635136,48.26040936812675,47.78156422634431,47.822265625,83598800
47.56848407525534,47.76481237594813,47.17822769146476,47.38652420043945,124442400
48.64348628342958,48.95952585004053,48.04014034472605,48.25562286376953,109012000
48.2221185921087,48.63392585756341,48.21014672850714,48.53815460205078,67740800
48.66982377146037,48.94755485247247,48.52856532024344,48.940372467041016,45448000
48.68658842285855,49.10078850858228,48.57884532744974,48.89727783203125,69062000
48.07844734407372,48.21970578842082,47.50383461771007,47.889305114746094,101354400
47.69298375237137,48.2460494035654,47.59960907948536,48.1814079284668,82312000
48.32745527012685,48.777567292500045,48.25802066740765,48.65785598754883,71588400
48.67700357970353,48.9355804014419,48.29392964821228,48.303504943847656,80767200
48.47110708574294,48.84221286513295,48.41125143272195,48.674617767333984,70380800
48.86376402908005,49.289936021261454,48.84221686901794,49.13191986083984,67789600
48.98347648185129,49.34739991342239,48.72250668402115,48.96192932128906,67467200
48.854183380535474,49.10318128279168,48.66743404051857,48.68658828735352,56430000
48.84220456629976,49.29232016959373,48.77037706421903,49.23964691162109,74162400
49.27077499857013,49.44076665116611,48.44955723828679,48.50462341308594,83717200
48.758422360159166,49.61555590575325,48.748847061385405,49.613162994384766,89111600
49.91003660607573,50.017776044989866,49.62990895028045,50.001014709472656,73420800
49.720889297382925,50.07523371101221,49.60117800125017,49.96031188964844,59966400
50.01298473022078,50.09678409812618,49.4958310584991,49.56526565551758,55638400
49.67539580143556,50.21409660563263,49.59399300114856,49.73764801025391,70475600
49.91003715101464,50.43197666906582,49.90524767605758,50.20212936401367,86693600
49.98185527046586,50.3170490662959,49.63469326856571,49.98664474487305,135742800
51.81584527199262,53.0009865627098,50.59000257247256,51.006595611572266,277125600
51.21248911312201,52.20130555133348,49.49822619298105,49.90284729003906,216071600
49.20852693471187,49.42400581448253,48.27478025130706,48.84700012207031,163448400
47.4032917256457,47.56130789792777,46.10801431407637,46.28997421264648,209572000
47.00104615658989,47.42243223605077,46.45755587635723,47.1662483215332,143299200
46.78556919770773,47.77917148507969,46.40488815632608,47.65467071533203,133457600
47.93240408773638,48.72968178909559,47.73847236505692,48.70573806762695,108038000
48.378892379334594,48.72977548121816,47.89582211277538,48.30438995361328,98478800
47.97512638824654,48.55913570914154,47.86216992838576,48.18181228637695,89927600
48.31159941836152,50.984093390193046,48.18181792423024,50.22224044799805,188874000
48.825908333667165,49.61419794208263,48.68891716975622,48.72737121582031,146189600
48.898010052333305,49.30176654519396,47.98714860628682,48.48463821411133,108909600
49.09507082514442,49.78722886579138,48.989324050359016,49.62860870361328,110481600
50.61878111496255,51.12588234715276,50.47698595695916,50.55389404296875,97654400
50.68127875978292,51.27489985948379,50.546693252789694,50.55630493164063,107537200
51.18837344081834,51.34698995795277,50.85431171958834,51.10425567626953,86141600
51.23643854407338,51.536853889289645,50.65002720346251,51.060997009277344,89014800
