Open,High,Low,Close,Volume,Target,MA_10,MA_50,Return,Volatility
54.22857675291312,54.6731929479549,53.80799525329293,54.55783081054688,138478800,54.56983947753906,53.14924507141113,50.91127586364746,0.02803178458009259,0.015613731873790379
54.379978615757466,55.25959185369607,54.27663384249984,54.56983947753906,122306000,53.93056106567383,53.3496810913086,51.00791969299316,0.00022010895253288254,0.015665747209345562
54.27183612343445,54.81017807266463,53.91373971335013,53.93056106567383,111820000,54.5626335144043,53.51118392944336,51.08248832702637,-0.011714867003198015,0.016235236604445907
54.5626335144043,54.74528471456468,54.22857181467111,54.5626335144043,74770400,55.29804992675781,53.65538330078125,51.17400810241699,0.011720116316994433,0.015967468287419715
54.7789313546757,55.3821676863081,54.62752452153625,55.29804992675781,113013600,56.76889419555664,53.90052185058594,51.2598371887207,0.013478389237927324,0.01602341797388518
55.98540855057536,57.11256762430423,55.83159602526527,56.76889419555664,166795600,56.68716430664063,54.31845970153809,51.39715812683105,0.026598483504336246,0.017004255441988417
56.45404174033743,57.23031751633543,56.39876635191698,56.68716430664063,96427600,56.55498123168945,54.60445365905762,51.55396141052246,-0.0014396949257892144,0.01625498783715649
56.81213480679988,57.11495209163855,56.449234465409006,56.55498123168945,87360000,56.3266830444336,54.8623291015625,51.75926155090332,-0.002331799033660542,0.016422701032204393
56.08635073134774,56.535774650500734,56.04549467818475,56.3266830444336,73903200,56.54537963867188,55.23268165588379,51.94247024536133,-0.004036747644218686,0.013204198957500475
56.49971591783996,56.75446755281839,56.122396137875576,56.54537963867188,67585200,56.81696319580078,55.58020172119141,52.120284423828124,0.0038826464193846277,0.013222920976414398
56.37955662435967,57.09815156293575,56.30745619677068,56.81696319580078,97433600,57.80230712890625,55.806114959716794,52.2825089263916,0.004802931006288036,0.010832906357259597
57.083716060812975,57.917669247282575,57.03565034507903,57.80230712890625,87247200,57.67013931274414,56.12936172485352,52.472467269897464,0.01734242517872353,0.011482076467617126
57.95853733426326,58.20848130833189,57.58842354511688,57.67013931274414,82293600,58.44401168823242,56.503319549560544,52.6622338104248,-0.0022865491487624734,0.01019643654219028
58.18445601032442,58.45843470783191,57.97296239569402,58.44401168823242,75828800,58.54014587402344,56.89145736694336,52.826669235229495,0.013418944096728946,0.010301627739062298
58.76365316728542,58.83335159243042,58.114756648600185,58.54014587402344,69275200,59.26113510131836,57.215666961669925,53.022924728393555,0.0016448936856670038,0.010145962328816854
58.43919912909384,59.29718347709064,58.37190638286585,59.26113510131836,73477200,59.85475158691406,57.464891052246095,53.2384546661377,0.012316150165502915,0.007563027101421254
59.46300881979624,59.902817306683154,59.29477696701474,59.85475158691406,96572800,58.47043228149414,57.78164978027344,53.44297752380371,0.010016961109178935,0.00745870718384013
59.835521386930736,60.022980251097366,58.297396432953455,58.47043228149414,142839600,58.46323013305664,57.9731948852539,53.60130828857422,-0.023127976789107163,0.011617560797273777
58.82372855934893,58.95351004643474,57.97055188420088,58.46323013305664,124522000,59.78506088256836,58.18684959411621,53.75944679260254,-0.00012317590543586832,0.011403245254514612
59.41975843149152,59.88359800446322,57.0212394670206,59.78506088256836,139162000,61.48180770874024,58.51081771850586,53.933062896728515,0.022609608577961904,0.012864477136439702
59.97251756550117,61.508240739941634,59.88119378969533,61.48180770874024,151125200,61.885555267333984,58.977302169799806,54.141479110717775,0.02838078277623035,0.014716935911714966
61.84469555712721,61.969673022918535,61.37605206348472,61.885555267333984,103272000,61.79664611816406,59.38562698364258,54.40517158508301,0.0065669435177708735,0.014348323098693154
61.77741542672168,62.051397772077,61.6019775398789,61.79664611816406,79897600,61.82307815551758,59.79827766418457,54.64858009338379,-0.0014366704602689628,0.014289987685925282
61.710121681781736,61.883161230177926,61.37365793055572,61.82307815551758,75864400,62.53658676147461,60.13618431091309,54.90371696472168,0.00042772608246366417,0.014234702624056532
62.370259047791336,62.758359498511744,62.21839397387371,62.53658676147461,94940400,62.70775604248047,60.5358283996582,55.166538848876954,0.011541136857698753,0.01426330756786227
62.358224995286456,62.780069259509496,61.91468676595471,62.70775604248047,69986400,63.20431518554688,60.88049049377442,55.41605712890625,0.0027371062264516244,0.014166837627732196
62.26419939293928,63.269397069308496,62.259380964786935,63.20431518554688,81821200,63.14645767211914,61.215446853637694,55.676804275512694,0.007918624017259068,0.014112201424429946
63.047624721518574,63.34653646560139,62.8957669917644,63.14645767211914,87388800,63.751502990722656,61.6830493927002,55.95100662231445,-0.000915404482397908,0.010341123493723478
62.946384128313966,63.82622908514769,62.93192148786903,63.751502990722656,102734400,63.31037902832031,62.211876678466794,56.22053443908691,0.009581619316560097,0.00996659971810908
63.5779452383564,63.85033723289111,63.18020790529742,63.31037902832031,89182800,64.06246948242188,62.564408493041995,56.46158065795898,-0.006919428432401675,0.009773666419274109
63.56107338652864,64.06728791082074,63.39957143680535,64.06246948242188,100206400,64.3854751586914,62.82247467041016,56.71776504516602,0.01187941796660441,0.006317269718247711
64.07210078681992,64.4650196804653,63.69365188987565,64.3854751586914,86703200,64.19021606445312,63.072466659545896,56.97603523254394,0.005042042226582666,0.006270356981621959
64.57830913689737,64.60241598727268,63.97326912383115,64.19021606445312,76167200,63.44295501708984,63.3118236541748,57.21823951721191,-0.003032657501665148,0.006441675490210113
